Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
1473,120f46a9,GitHub,5f62aae4,data/5f62aae4/test/120f46a9.py,385,385,F,,,,,Token
1522,120f46a9,GitHub,5f62aae4,data/5f62aae4/test/120f46a9.py,404,404,F,,,,,Token
1622,120f46a9,GitHub,5f62aae4,data/5f62aae4/test/120f46a9.py,425,425,F,,,,,Token
2470,b40e20d4,GitHub,5f62aae4,data/5f62aae4/init/b40e20d4.py,859,859,F,,,,,Key
2471,b40e20d4,GitHub,5f62aae4,data/5f62aae4/init/b40e20d4.py,861,861,F,,,,,Key
2472,b40e20d4,GitHub,5f62aae4,data/5f62aae4/init/b40e20d4.py,856,856,F,,,,,Key
2473,b40e20d4,GitHub,5f62aae4,data/5f62aae4/init/b40e20d4.py,854,854,F,,,,,Key
6422,60f61ab7,GitHub,5f62aae4,data/5f62aae4/_/60f61ab7.py,56,56,F,,,,,Auth
6546,d709bb1b,GitHub,5f62aae4,data/5f62aae4/_/d709bb1b.py,61,61,F,,,,,Secret
7999,2b8eecd7,GitHub,5f62aae4,data/5f62aae4/example/app/2b8eecd7.py,205,205,F,,,,,Password
8655,77be8595,GitHub,5f62aae4,data/5f62aae4/example/app/77be8595.py,58,58,F,,,,,Key
9126,2b8eecd7,GitHub,5f62aae4,data/5f62aae4/example/app/2b8eecd7.py,185,185,X,4,8,,,Password
11571,d39f8311,GitHub,5f62aae4,data/5f62aae4/_/d39f8311.py,227,227,F,,,,,Key
12559,01713c46,GitHub,5f62aae4,data/5f62aae4/_/01713c46.py,211,211,F,,,,,Key
12584,b56f55fc,GitHub,5f62aae4,data/5f62aae4/_/b56f55fc.py,373,373,F,,,,,Key
12597,81459308,GitHub,5f62aae4,data/5f62aae4/model/81459308.py,1772,1772,F,,,,,Key
12604,2acc2ab5,GitHub,5f62aae4,data/5f62aae4/model/2acc2ab5.py,49,49,F,,,,,Key
13685,81459308,GitHub,5f62aae4,data/5f62aae4/model/81459308.py,1739,1739,F,,,,,Key
13769,ac6d3106,GitHub,5f62aae4,data/5f62aae4/_/ac6d3106.py,301,301,F,,,,,Key
13774,660288c0,GitHub,5f62aae4,data/5f62aae4/_/660288c0.py,449,449,F,,,,,Key
14236,6aafcdf1,GitHub,5f62aae4,data/5f62aae4/example/app/6aafcdf1.py,125,125,X,39,44,,,Password
14421,315a064e,GitHub,5f62aae4,data/5f62aae4/example/app/315a064e.py,33,33,F,,,,,Password
15336,9b595423,GitHub,5f62aae4,data/5f62aae4/test/9b595423.py,28,28,F,,,,,Key
15409,81459308,GitHub,5f62aae4,data/5f62aae4/model/81459308.py,652,652,F,,,,,Password
27400,37683e0f,GitHub,5f62aae4,data/5f62aae4/example/conf/37683e0f.py,11,11,F,26,39,,,Password
27599,de9ce27d,GitHub,5f62aae4,data/5f62aae4/example/conf/de9ce27d.py,5,5,F,65,80,,,URL Credentials
29250,2b8eecd7,GitHub,5f62aae4,data/5f62aae4/example/app/2b8eecd7.py,184,184,X,30,34,,,Password
30067,612c455e,GitHub,5f62aae4,data/5f62aae4/example/conf/612c455e.py,6,6,X,14,23,,,Key:Secret
33816,37683e0f,GitHub,5f62aae4,data/5f62aae4/example/conf/37683e0f.py,12,12,T,26,55,,,Password:Salt
